"year","region","life_expectancy_log_zscore","mortality_log_zscore","gdp_log_zscore","schooling_log_zscore"
2016,"Americas","0.9663854400720907","-0.14538623023203115","-0.18385222828044903","0.8710240097578686"
2015,"Americas","0.9917429453080291","-0.17599857413970746","0.007400285514373763","0.849980009438812"
2014,"Americas","0.9324251521870323","-2.2581577238592385","-0.07442440483862604","0.7643967176991825"
2013,"Americas","0.9324251521870323","-0.14538623023203115","0.8968186830432348","0.7860073580465698"
2012,"Americas","0.8897320200714414","-0.12553364957726867","0.7800446619271332","0.7207336879153307"
2011,"Americas","0.8553808825298237","-0.0870781678243384","-0.5520250986658399","0.6541045482074543"
2010,"Americas","0.8467657374656111","-4.26462529293985","0.5332957780500767","0.5860626709323508"
2009,"Americas","0.8381395262283471","-2.0749087075034347","0.49603538010385934","0.5630575645831812"
2008,"Americas","0.7948408144682632","-1.7327451151215467","0.5115319985490794","0.5165468473937974"
2007,"Americas","0.7948408144682632","-1.922357800046605","-0.656556994388045","0.4693521252410528"
2022,"Asia","0.6897701014876264","-0.20767282716601404","-0.374196876860736","0.4693521252410528"
2021,"Asia","0.663244044663391","-0.19699220547918964","0.7848414382233421","0.3728280611948916"
2020,"Asia","0.6455009409874858","-0.17599857413970746","-0.4330203669613643","0.2733102924155108"
2019,"Asia","0.6277115141021754","-0.16568001526506665","0.6824332085426579","0.19659297170113527"
2018,"Asia","0.6098741570804668","-0.14538623023203115","0.6198197405870824","0.29848060614461164"
2017,"Asia","0.5919899791108422","-0.13540599161226308","-0.7159492734392882","0.22236980585393698"
2016,"Asia","0.5830299982567702","-0.12553364957726867","0.41568698593434644","0.14440997932857705"
2015,"Asia","0.5470693621625533","-0.0870781678243384","0.3622386775433797","0.0645090448839734"
2021,"Europe","1.6654710651607636","-0.34665176673954057","1.3362810835474865","1.246680406903401"
2014,"Asia","0.5380492068058137","-0.09654128612666525","0.2276751273406016","-0.07324542536166626"
2013,"Asia","0.5199717773937474","-0.07771210885612659","-0.9415507334369905","-0.18787129957420826"
2012,"Asia","0.49276510362012693","-0.0684411384228233","-0.001026482695785595","-0.3067435259536716"
2011,"Asia","0.4563165325043378","-2.0749087075034347","-1.277389563984535","-0.43018916316917777"
2010,"Asia","0.4196690588458505","-1.922357800046605","-0.1645279896428926","-0.5259929473798891"
2009,"Asia","0.38282049987598277","-1.7327451151215467","-0.22566903480898146","-0.5914887582063938"
2008,"Asia","0.3364738184977852","-2.0749087075034347","-1.2978450911589976","-0.6247446818382263"
2007,"Asia","0.2898050589049065","0.06836484891976764","-0.3217912317601865","-0.6583491615105266"
2022,"Americas","0.5740580469998613","0.2673587853898101","-0.532716115345473","0.49303635454008143"
2021,"Americas","0.5560774182295286","0.27372245395906497","0.8004580241217324","0.49303635454008143"
2020,"Americas","0.5380492068058137","0.2800420829467156","-1.6167104949030038","0.4214529789653463"
2019,"Americas","0.5290169196129486","0.2673587853898101","0.7985730002654585","0.3972324975897761"
2018,"Americas","0.5199717773937474","0.27372245395906497","0.7523083833023058","0.3482363814565218"
2017,"Americas","0.4654470638794965","-1.7916805789583616","-0.5486162527783297","0.29848060614461164"
2016,"Americas","0.4654470638794965","-1.7916805789583616","0.5718473010997447","0.19659297170113527"
2015,"Americas","0.4563165325043378","0.28631827771503526","0.6005990673256761","0.14440997932857705"
2014,"Americas","0.4563165325043378","0.27372245395906497","0.5204812269534889","0.0645090448839734"
2013,"Americas","0.4196690588458505","0.2925516312296032","-0.8140687946201492","-0.04521731180953415"
2012,"Americas","0.4196690588458505","0.27372245395906497","0.34905406119557975","-0.15882858105406167"
2011,"Americas","0.39205213993104265","0.2987427243954975","-0.987983189853008","-0.10152021593866425"
